thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
123,0,123,[-0.3111979166666667],[0.3346354166666667],[1],[0],[0],[1.117376799986232],['target'],123,0,123,0,186.36456140002701,,5,186.34342520002974,186.36456140002701,186.36456140002701,0.032314600015524775,187.37441070005298,187.46152470004745,[-0.3111979166666667],[0.3346354166666667],[1],[0],[0],[1.117376799986232],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
124,0,124,[-0.2721354166666667],[0.4934895833333333],[1],[0],[0],[3.5344863000209443],['target'],124,0,124,0,187.55657410004642,,10,187.52549340005498,187.55657410004642,187.55657410004642,0.06374470004811883,188.55792230000952,191.06058370001847,[-0.2721354166666667],[0.4934895833333333],[1],[0],[0],[3.5344863000209443],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
125,0,125,[-0.4453125],[-0.4609375],[1],[0],[0],[2.3019449000130408],['target'],125,0,125,0,191.10835059999954,,5,191.09129570005462,191.10835059999954,191.10835059999954,0.030406499980017543,192.10743670002557,193.39392100000987,[-0.4453125],[-0.4609375],[1],[0],[0],[2.3019449000130408],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
126,0,126,[0.3971354166666667],[0.3346354166666667],[1],[0],[0],[1.7327219999860972],['target'],126,0,126,0,193.44411260000197,,5,193.42646370001603,193.44411260000197,193.44411260000197,0.032311900053173304,194.45766140002524,195.15988700004527,[0.3971354166666667],[0.3346354166666667],[1],[0],[0],[1.7327219999860972],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
127,0,127,[0.4791666666666667],[-0.21744791666666666],[1],[0],[0],[3.389061599969864],['target'],127,0,127,0,195.23157160001574,,5,195.20378280000295,195.23157160001574,195.23157160001574,0.04367199999978766,196.24067540001124,198.593442100042,[0.4791666666666667],[-0.21744791666666666],[1],[0],[0],[3.389061599969864],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
128,0,128,[0.48046875],[-0.20963541666666666],[1],[0],[0],[0.8393768999958411],[None],128,0,128,0,198.6543114000233,,5,198.63668789999792,198.6543114000233,198.6543114000233,0.04302179999649525,,199.47664860001532,[0.48046875],[-0.20963541666666666],[1],[0],[0],[0.8393768999958411],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
129,0,129,[-0.4635416666666667],[-0.19791666666666666],[1],[0],[0],[1.4685302000143565],['target'],129,0,129,0,199.5355837000534,,5,199.5075714000268,199.5355837000534,199.5355837000534,0.030709700018633157,200.54097790003289,200.97693679999793,[-0.4635416666666667],[-0.19791666666666666],[1],[0],[0],[1.4685302000143565],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
130,0,130,[-0.11458333333333333],[0.07421875],[1],[0],[0],[1.0563232999993488],['target'],130,0,130,0,201.08847730001435,,10,201.05353319999995,201.08847730001435,201.08847730001435,0.07678510004188865,202.09219770005438,202.11199910001596,[-0.11458333333333333],[0.07421875],[1],[0],[0],[1.0563232999993488],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
131,0,131,[0.10807291666666667],[-0.19921875],[1],[0],[0],[2.772061299998313],[None],131,0,131,0,202.18088890000945,,5,202.15899970004102,202.18088890000945,202.18088890000945,0.04664110002340749,203.19018050003797,204.9321617000387,[0.10807291666666667],[-0.19921875],[1],[0],[0],[2.772061299998313],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
132,0,132,[0.11848958333333333],[-0.42578125],[1],[0],[0],[1.8905558000551537],['target'],132,0,132,0,204.98676920001162,,5,204.96757060004165,204.98676920001162,204.98676920001162,0.03512010001577437,205.9918853000272,206.86508050002158,[0.11848958333333333],[-0.42578125],[1],[0],[0],[1.8905558000551537],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
133,0,133,[-0.0234375],[0.17057291666666666],[1],[0],[0],[1.1224069999880157],[None],133,0,133,0,206.96032750001177,,10,206.92477390001295,206.96032750001177,206.96032750001177,0.05928019998827949,207.97337620001053,208.04787900001975,[-0.0234375],[0.17057291666666666],[1],[0],[0],[1.1224069999880157],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
134,0,134,[0.48046875],[0.3841145833333333],[1],[0],[0],[1.8591676999931224],['target'],134,0,134,0,208.10550700000022,,5,208.08316130004823,208.10550700000022,208.10550700000022,0.034794799983501434,209.10662430000957,209.94293860002654,[0.48046875],[0.3841145833333333],[1],[0],[0],[1.8591676999931224],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
135,0,135,[0.06770833333333333],[0.19010416666666666],[1],[0],[0],[1.5819731999654323],['target'],135,0,135,0,210.03773130004993,,10,210.01158180000493,210.03773130004993,210.03773130004993,0.06843949999893084,211.04098190000514,211.59440450003603,[0.06770833333333333],[0.19010416666666666],[1],[0],[0],[1.5819731999654323],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
136,0,136,[-0.24609375],[-0.2786458333333333],[1],[0],[0],[2.0877506000106223],['target'],136,0,136,0,211.7282264000387,,5,211.6386905000545,211.7282264000387,211.7282264000387,0.04391760000726208,212.74087620002683,213.7275961000123,[-0.24609375],[-0.2786458333333333],[1],[0],[0],[2.0877506000106223],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
137,0,137,[-0.3294270833333333],[-0.2786458333333333],[1],[0],[0],[1.3979855999932624],['target'],137,0,137,0,213.78142320003826,,5,213.76085550000425,213.78142320003826,213.78142320003826,0.032958899973891675,214.79019320005318,215.15959570003906,[-0.3294270833333333],[-0.2786458333333333],[1],[0],[0],[1.3979855999932624],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
138,0,138,[-0.20182291666666666],[0.23046875],[1],[0],[0],[3.1551574000041],['target'],138,0,138,0,215.26684340002248,,10,215.23771430004854,215.26684340002248,215.26684340002248,0.07789499999489635,216.27366900001653,218.3934247000143,[-0.20182291666666666],[0.23046875],[1],[0],[0],[3.1551574000041],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
139,0,139,[0.44140625],[-0.08072916666666667],[1],[0],[0],[2.692891000013333],['target'],139,0,139,0,218.49870150000788,,10,218.4655423000222,218.49870150000788,218.49870150000788,0.071728200011421,219.5064563000342,221.15936490002787,[0.44140625],[-0.08072916666666667],[1],[0],[0],[2.692891000013333],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
140,0,140,[0.2565104166666667],[-0.20703125],[1],[0],[0],[2.1844456999679096],['target'],140,0,140,0,221.25539870001376,,10,221.22562750004,221.25539870001376,221.25539870001376,0.0659559000050649,222.2563453000039,223.41073290002532,[0.2565104166666667],[-0.20703125],[1],[0],[0],[2.1844456999679096],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
141,0,141,[-0.4817708333333333],[0.13151041666666666],[1],[0],[0],[2.0599182000150904],['target'],141,0,141,0,223.51168730005156,,10,223.48158600000897,223.51168730005156,223.51168730005156,0.07051970000611618,224.52337629999965,225.54213760001585,[-0.4817708333333333],[0.13151041666666666],[1],[0],[0],[2.0599182000150904],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
142,0,142,[-0.3971354166666667],[-0.03125],[1],[0],[0],[0.858236100000795],['target'],142,0,142,0,225.64687760005472,,10,225.61830410000402,225.64687760005472,225.64687760005472,0.0757282999693416,,226.47729100001743,[-0.3971354166666667],[-0.03125],[1],[0],[0],[0.858236100000795],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
143,0,143,[0.005208333333333333],[-0.4661458333333333],[1],[0],[0],[1.8431013000081293],[None],143,0,143,0,226.5887532000197,,10,226.5499425000162,226.5887532000197,226.5887532000197,0.07232500001555309,227.59363810002105,228.39421080000466,[0.005208333333333333],[-0.4661458333333333],[1],[0],[0],[1.8431013000081293],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
144,0,144,[0.078125],[0.40625],[1],[0],[0],[1.6127207000390626],['target'],144,0,144,0,228.45110160001786,,5,228.43006700003752,228.45110160001786,228.45110160001786,0.03549719997681677,229.4571075999993,230.04382340004668,[0.078125],[0.40625],[1],[0],[0],[1.6127207000390626],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
145,0,145,[0.3151041666666667],[0.28515625],[1],[0],[0],[1.2167626000009477],['target'],145,0,145,0,230.0972979000071,,5,230.07733690005261,230.0972979000071,230.0972979000071,0.033211000030860305,231.11033080000198,231.29477330000373,[0.3151041666666667],[0.28515625],[1],[0],[0],[1.2167626000009477],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
146,0,146,[0.20182291666666666],[0.046875],[1],[0],[0],[1.2454009999637492],['target'],146,0,146,0,231.34866200003307,,5,231.32900680002058,231.34866200003307,231.34866200003307,0.03396829997655004,232.35670060000848,232.57511260005413,[0.20182291666666666],[0.046875],[1],[0],[0],[1.2454009999637492],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
147,0,147,[-0.4583333333333333],[-0.25],[1],[0],[0],[1.351398499973584],['target'],147,0,147,0,232.62800160003826,,5,232.60829050000757,232.62800160003826,232.62800160003826,0.03289510001195595,233.64047150005354,233.9603541000397,[-0.4583333333333333],[-0.25],[1],[0],[0],[1.351398499973584],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
148,0,148,[-0.3203125],[0.18880208333333334],[1],[0],[0],[1.6661615000339225],['target'],148,0,148,0,234.02153450000333,,5,233.99528850003844,234.02153450000333,234.02153450000333,0.03465940000023693,235.0233423000318,235.66209500003606,[-0.3203125],[0.18880208333333334],[1],[0],[0],[1.6661615000339225],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
149,0,149,[-0.2942708333333333],[0.3333333333333333],[1],[0],[0],[1.1783498000004329],['target'],149,0,149,0,235.7206509000389,,5,235.6964649000438,235.7206509000389,235.7206509000389,0.03408319997834042,236.72322800004622,236.8777609000099,[-0.2942708333333333],[0.3333333333333333],[1],[0],[0],[1.1783498000004329],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
150,0,150,[-0.40625],[-0.390625],[1],[0],[0],[1.4625434000045061],['target'],150,0,150,0,236.99550250003813,,10,236.96197689999826,236.99550250003813,236.99550250003813,0.08420789998490363,238.00654650002252,238.42537160002394,[-0.40625],[-0.390625],[1],[0],[0],[1.4625434000045061],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
151,0,151,[-0.2421875],[-0.24088541666666666],[1],[0],[0],[1.499471299990546],['target'],151,0,151,0,238.4769809000427,,5,238.4585746000521,238.4769809000427,238.4769809000427,0.032880600017961115,239.48890440003015,239.95869710005354,[-0.2421875],[-0.24088541666666666],[1],[0],[0],[1.499471299990546],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
152,0,152,[-0.3385416666666667],[0.18359375],[1],[0],[0],[1.1837015000055544],['target'],152,0,152,0,240.00679010001477,,5,239.98979700001655,240.00679010001477,240.00679010001477,0.03087929997127503,241.02185110002756,241.17391390004195,[-0.3385416666666667],[0.18359375],[1],[0],[0],[1.1837015000055544],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
153,0,153,[-0.2981770833333333],[-0.4036458333333333],[1],[0],[0],[2.6250910999951884],[None],153,0,153,0,241.27690590004204,,10,241.2484885000158,241.27690590004204,241.27690590004204,0.07436090003466234,242.28841269999975,243.8740717000328,[-0.2981770833333333],[-0.4036458333333333],[1],[0],[0],[2.6250910999951884],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
154,0,154,[0.4700520833333333],[0.4596354166666667],[1],[0],[0],[3.669454200018663],['target'],154,0,154,0,243.92045400000643,,5,243.9043168000062,243.92045400000643,243.92045400000643,0.029963099979795516,244.92181070003426,247.57470990001457,[0.4700520833333333],[0.4596354166666667],[1],[0],[0],[3.669454200018663],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
155,0,155,[0.4635416666666667],[0.3072916666666667],[1],[0],[0],[1.9040748999686912],['target'],155,0,155,0,247.61884970002575,,5,247.60321540001314,247.61884970002575,247.61884970002575,0.028281399980187416,248.62207660003332,249.5079582000035,[0.4635416666666667],[0.3072916666666667],[1],[0],[0],[1.9040748999686912],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
156,0,156,[0.24088541666666666],[-0.23567708333333334],[1],[0],[0],[1.2899183999979869],['target'],156,0,156,0,249.56860870000673,,5,249.55020540003898,249.56860870000673,249.56860870000673,0.04202320001786575,250.57148310000775,250.84068700001808,[0.24088541666666666],[-0.23567708333333334],[1],[0],[0],[1.2899183999979869],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
157,0,157,[-0.2552083333333333],[-0.2578125],[1],[0],[0],[2.2707760999910533],['target'],157,0,157,0,250.88577640004223,,5,250.86976900004083,250.88577640004223,250.88577640004223,0.02886890002992004,251.88824840000598,253.14115200005472,[-0.2552083333333333],[-0.2578125],[1],[0],[0],[2.2707760999910533],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
158,0,158,[-0.22005208333333334],[0.08463541666666667],[1],[0],[0],[0.9510061999899335],['target'],158,0,158,0,253.19033830001717,,5,253.17287070001476,253.19033830001717,253.19033830001717,0.03148869995493442,,254.12446120003005,[-0.22005208333333334],[0.08463541666666667],[1],[0],[0],[0.9510061999899335],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
159,0,159,[0.3294270833333333],[0.12239583333333333],[1],[0],[0],[1.5352068999782205],[None],159,0,159,0,254.17281090002507,,5,254.1546614000108,254.17281090002507,254.17281090002507,0.029988199996296316,255.17166890000226,255.6905928000342,[0.3294270833333333],[0.12239583333333333],[1],[0],[0],[1.5352068999782205],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
160,0,160,[0.13932291666666666],[-0.4713541666666667],[1],[0],[0],[1.101492399990093],['target'],160,0,160,0,255.7394581999979,,5,255.72196010005428,255.7394581999979,255.7394581999979,0.03107229998568073,256.7543270000024,256.82387940003537,[0.13932291666666666],[-0.4713541666666667],[1],[0],[0],[1.101492399990093],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
161,0,161,[-0.16145833333333334],[-0.016927083333333332],[1],[0],[0],[1.154986200039275],['target'],161,0,161,0,256.9175033000065,,10,256.88483980001183,256.9175033000065,256.9175033000065,0.06061799998860806,257.92109380004695,258.0404899000423,[-0.16145833333333334],[-0.016927083333333332],[1],[0],[0],[1.154986200039275],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
162,0,162,[0.3111979166666667],[0.453125],[1],[0],[0],[1.617122899973765],['target'],162,0,162,0,258.0906996000558,,5,258.0722309999983,258.0906996000558,258.0906996000558,0.03145170002244413,259.10424640000565,259.6899132000399,[0.3111979166666667],[0.453125],[1],[0],[0],[1.617122899973765],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
163,0,163,[0.20442708333333334],[-0.4921875],[1],[0],[0],[2.207931099983398],['target'],163,0,163,0,259.79614220000803,,10,259.7651818000013,259.79614220000803,259.79614220000803,0.07503130001714453,260.8041959000402,261.9736850000336,[0.20442708333333334],[-0.4921875],[1],[0],[0],[2.207931099983398],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
164,0,164,[-0.3828125],[-0.040364583333333336],[1],[0],[0],[0.89053309999872],[None],164,0,164,0,262.07702760002576,,10,262.04837319999933,262.07702760002576,262.07702760002576,0.07440410001436248,,262.93948330002604,[-0.3828125],[-0.040364583333333336],[1],[0],[0],[0.89053309999872],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
165,0,165,[0.48828125],[0.13151041666666666],[1],[0],[0],[1.7376255999552086],['target'],165,0,165,0,262.9870658,,5,262.9687899000128,262.9870658,262.9870658,0.029028599965386093,263.9873856000486,264.7070861000102,[0.48828125],[0.13151041666666666],[1],[0],[0],[1.7376255999552086],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
166,0,166,[-0.23697916666666666],[-0.12239583333333333],[1],[0],[0],[1.7260820000083186],['target'],166,0,166,0,264.76538530003745,,5,264.74685530003626,264.76538530003745,264.76538530003745,0.039552200003527105,265.77074380003614,266.4735701000318,[-0.23697916666666666],[-0.12239583333333333],[1],[0],[0],[1.7260820000083186],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
167,0,167,[-0.21484375],[-0.3919270833333333],[1],[0],[0],[1.6057756000082009],['target'],167,0,167,0,266.53445630002534,,5,266.51686000003247,266.53445630002534,266.53445630002534,0.04307419998804107,267.5381327000214,268.1230826000101,[-0.21484375],[-0.3919270833333333],[1],[0],[0],[1.6057756000082009],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
168,0,168,[-0.2760416666666667],[-0.3190104166666667],[1],[0],[0],[1.8635343000059947],['target'],168,0,168,0,268.2202403000556,,10,268.19230570003856,268.2202403000556,268.2202403000556,0.06902230001287535,269.2215191000141,270.0569041999988,[-0.2760416666666667],[-0.3190104166666667],[1],[0],[0],[1.8635343000059947],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
169,0,169,[0.0026041666666666665],[0.4309895833333333],[1],[0],[0],[1.2354316000128165],['target'],169,0,169,0,270.1077295000432,,5,270.08739380002953,270.1077295000432,270.1077295000432,0.030208799988031387,271.1206818000064,271.32341730000917,[0.0026041666666666665],[0.4309895833333333],[1],[0],[0],[1.2354316000128165],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
170,0,170,[0.3619791666666667],[-0.2903645833333333],[1],[0],[0],[1.4577408999903128],['target'],170,0,170,0,271.427382200025,,10,271.39787850005087,271.427382200025,271.427382200025,0.07424970000283793,272.4378304000129,272.8562514000223,[0.3619791666666667],[-0.2903645833333333],[1],[0],[0],[1.4577408999903128],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
171,0,171,[-0.4479166666666667],[-0.3125],[1],[0],[0],[1.7404934999649413],['target'],171,0,171,0,272.9585459000082,,10,272.93206350004766,272.9585459000082,272.9585459000082,0.07549429999198765,273.9704108000151,274.67335760005517,[-0.4479166666666667],[-0.3125],[1],[0],[0],[1.7404934999649413],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
172,0,172,[-0.3958333333333333],[-0.4049479166666667],[1],[0],[0],[2.2656091999961063],['target'],172,0,172,0,274.770392800041,,10,274.7404398000217,274.770392800041,274.770392800041,0.06679950002580881,275.7703046000097,277.0067342000548,[-0.3958333333333333],[-0.4049479166666667],[1],[0],[0],[2.2656091999961063],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
173,0,173,[-0.4856770833333333],[0.49609375],[1],[0],[0],[2.2064412999898195],[None],173,0,173,0,277.06872820004355,,5,277.04891310003586,277.06872820004355,277.06872820004355,0.04176450002705678,278.07054710004013,279.25578610005323,[-0.4856770833333333],[0.49609375],[1],[0],[0],[2.2064412999898195],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
174,0,174,[-0.20182291666666666],[-0.43359375],[1],[0],[0],[1.151639299991075],[None],174,0,174,0,279.3097841000417,,5,279.28799360000994,279.3097841000417,279.3097841000417,0.03200119995744899,280.320322900021,280.44032150000567,[-0.20182291666666666],[-0.43359375],[1],[0],[0],[1.151639299991075],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
175,0,175,[-0.07161458333333333],[-0.040364583333333336],[1],[0],[0],[0.9801293999771588],[None],175,0,175,0,280.49757090001367,,5,280.47464830003446,280.49757090001367,280.49757090001367,0.03408389998367056,,281.4551296000136,[-0.07161458333333333],[-0.040364583333333336],[1],[0],[0],[0.9801293999771588],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
176,0,176,[0.01171875],[0.08463541666666667],[1],[0],[0],[0.8694120000000112],['target'],176,0,176,0,281.50255350000225,,5,281.4854598000529,281.50255350000225,281.50255350000225,0.030098200018983334,,282.35554290004075,[0.01171875],[0.08463541666666667],[1],[0],[0],[0.8694120000000112],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
177,0,177,[0.20833333333333334],[-0.26171875],[1],[0],[0],[1.013668500003405],['target'],177,0,177,0,282.45396450004773,,10,282.4252239000052,282.45396450004773,282.45396450004773,0.06947919999947771,283.53442420001375,283.43953610002063,[0.20833333333333334],[-0.26171875],[1],[0],[0],[1.013668500003405],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
178,0,178,[0.20442708333333334],[-0.171875],[1],[0],[0],[0.8533907999517396],[None],178,0,178,0,283.53442420001375,,10,283.502041300002,283.53442420001375,283.53442420001375,0.06222719996003434,,284.35606810002355,[0.20442708333333334],[-0.171875],[1],[0],[0],[0.8533907999517396],[None],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
179,0,179,[0.3580729166666667],[0.4440104166666667],[1],[0],[0],[1.3606583999935538],['target'],179,0,179,0,284.41542560001835,,5,284.3953755000257,284.41542560001835,284.41542560001835,0.03903710003942251,285.41965190001065,285.7569352000137,[0.3580729166666667],[0.4440104166666667],[1],[0],[0],[1.3606583999935538],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
180,0,180,[0.009114583333333334],[0.296875],[1],[0],[0],[0.9171239999704994],['target'],180,0,180,0,285.81317700003274,,5,285.7886431000079,285.81317700003274,285.81317700003274,0.03144089999841526,,286.70651160000125,[0.009114583333333334],[0.296875],[1],[0],[0],[0.9171239999704994],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
181,0,181,[0.032552083333333336],[0.2513020833333333],[1],[0],[0],[0.8681589000043459],['target'],181,0,181,0,286.82107170001836,,10,286.7878757000435,286.82107170001836,286.82107170001836,0.08110619999933988,,287.65655080002034,[0.032552083333333336],[0.2513020833333333],[1],[0],[0],[0.8681589000043459],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
182,0,182,[0.4309895833333333],[-0.1015625],[1],[0],[0],[1.2478537000133656],['target'],182,0,182,0,287.7172101000324,,5,287.6910084000556,287.7172101000324,287.7172101000324,0.03412379999645054,288.71958299999824,288.9395395000465,[0.4309895833333333],[-0.1015625],[1],[0],[0],[1.2478537000133656],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
183,0,183,[0.4427083333333333],[-0.18359375],[1],[0],[0],[1.4042302999878302],['target'],183,0,183,0,289.0459891000064,,10,289.0175784000312,289.0459891000064,289.0459891000064,0.07781480002449825,290.10130730003584,290.4222457000287,[0.4427083333333333],[-0.18359375],[1],[0],[0],[1.4042302999878302],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
184,0,184,[-0.24479166666666666],[-0.2630208333333333],[1],[0],[0],[1.3815197999938391],['target'],184,0,184,0,290.5247268000385,,10,290.49021380004706,290.5247268000385,290.5247268000385,0.06765399995492771,291.53665260004345,291.87234739999985,[-0.24479166666666666],[-0.2630208333333333],[1],[0],[0],[1.3815197999938391],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
185,0,185,[0.34765625],[-0.4401041666666667],[1],[0],[0],[2.922832899959758],['target'],185,0,185,0,291.96673570002895,,10,291.9336369000375,291.96673570002895,291.96673570002895,0.061007099982816726,292.9723874000483,294.8570126000559,[0.34765625],[-0.4401041666666667],[1],[0],[0],[2.922832899959758],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
