17.4106 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
23.4392 	EXP 	text_2: autoDraw = False
23.4392 	EXP 	textbox: autoDraw = False
23.4392 	EXP 	text_3: autoDraw = False
23.4392 	EXP 	text_2: height = 0.05000000000000001
23.4392 	EXP 	text_2: height = 0.05000000000000001
23.4392 	EXP 	text_2: height = 0.05000000000000001
23.4392 	EXP 	text_2: text = '_a_t_p'
23.4392 	EXP 	text_2: autoDraw = True
23.4392 	EXP 	textbox: autoDraw = True
23.4392 	EXP 	text_3: autoDraw = True
23.5168 	DATA 	Mouse:  Left button up, pos=(652,166)
24.2834 	DATA 	Keypress: l
24.4164 	DATA 	Keypress: a
24.6078 	DATA 	Keypress: p
24.8889 	DATA 	Keypress: t
25.0169 	DATA 	Keypress: o
25.1894 	DATA 	Keypress: p
25.7506 	DATA 	Mouse: Left button down, pos=(652,166)
25.7525 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'test': 'po_s_r', 'reference': 'poster', 'old_new': 'old', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
25.7727 	EXP 	text_2: autoDraw = False
25.7727 	EXP 	textbox: autoDraw = False
25.7727 	EXP 	text_3: autoDraw = False
25.7727 	EXP 	text_2: height = 0.05000000000000001
25.7727 	EXP 	text_2: height = 0.05000000000000001
25.7727 	EXP 	text_2: height = 0.05000000000000001
25.7727 	EXP 	text_2: text = 'po_s_r'
25.7727 	EXP 	text_2: autoDraw = True
25.7727 	EXP 	textbox: autoDraw = True
25.7727 	EXP 	text_3: autoDraw = True
25.9093 	DATA 	Mouse:  Left button up, pos=(652,166)
26.6084 	DATA 	Keypress: p
26.8332 	DATA 	Keypress: o
26.9887 	DATA 	Keypress: s
27.2070 	DATA 	Keypress: t
27.2996 	DATA 	Keypress: e
27.5334 	DATA 	Keypress: r
27.9227 	DATA 	Mouse: Left button down, pos=(652,166)
27.9348 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'test': 'p_on_', 'reference': 'phone', 'old_new': 'old', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
27.9549 	EXP 	text_2: autoDraw = False
27.9549 	EXP 	textbox: autoDraw = False
27.9549 	EXP 	text_3: autoDraw = False
27.9549 	EXP 	text_2: height = 0.05000000000000001
27.9549 	EXP 	text_2: height = 0.05000000000000001
27.9549 	EXP 	text_2: height = 0.05000000000000001
27.9549 	EXP 	text_2: text = 'p_on_'
27.9549 	EXP 	text_2: autoDraw = True
27.9549 	EXP 	textbox: autoDraw = True
27.9549 	EXP 	text_3: autoDraw = True
28.0772 	DATA 	Mouse:  Left button up, pos=(652,166)
29.2662 	DATA 	Keypress: p
29.5559 	DATA 	Keypress: h
30.0163 	DATA 	Keypress: backspace
31.3229 	DATA 	Keypress: o
31.5330 	DATA 	Keypress: o
31.8161 	DATA 	Keypress: n
31.8337 	DATA 	Keypress: m
31.9164 	DATA 	Keypress: e
32.5160 	DATA 	Keypress: backspace
33.8996 	DATA 	Mouse: Left button down, pos=(652,166)
33.9013 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'test': '_as_r_', 'reference': 'pastry', 'old_new': 'old', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
33.9209 	EXP 	text_2: autoDraw = False
33.9209 	EXP 	textbox: autoDraw = False
33.9209 	EXP 	text_3: autoDraw = False
33.9209 	EXP 	text_2: height = 0.05000000000000001
33.9209 	EXP 	text_2: height = 0.05000000000000001
33.9209 	EXP 	text_2: height = 0.05000000000000001
33.9209 	EXP 	text_2: text = '_as_r_'
33.9209 	EXP 	text_2: autoDraw = True
33.9209 	EXP 	textbox: autoDraw = True
33.9209 	EXP 	text_3: autoDraw = True
34.0326 	DATA 	Mouse:  Left button up, pos=(652,166)
35.2432 	DATA 	Keypress: p
35.3657 	DATA 	Keypress: a
35.5562 	DATA 	Keypress: s
35.7160 	DATA 	Keypress: t
35.8562 	DATA 	Keypress: r
35.9660 	DATA 	Keypress: y
36.4066 	DATA 	Mouse: Left button down, pos=(652,166)
36.4175 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'test': '_oo_', 'reference': 'book', 'old_new': 'old', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
36.4381 	EXP 	text_2: autoDraw = False
36.4381 	EXP 	textbox: autoDraw = False
36.4381 	EXP 	text_3: autoDraw = False
36.4381 	EXP 	text_2: height = 0.05000000000000001
36.4381 	EXP 	text_2: height = 0.05000000000000001
36.4381 	EXP 	text_2: height = 0.05000000000000001
36.4381 	EXP 	text_2: text = '_oo_'
36.4381 	EXP 	text_2: autoDraw = True
36.4381 	EXP 	textbox: autoDraw = True
36.4381 	EXP 	text_3: autoDraw = True
36.6093 	DATA 	Mouse:  Left button up, pos=(644,168)
37.4760 	DATA 	Keypress: b
37.7996 	DATA 	Keypress: o
37.9659 	DATA 	Keypress: o
38.1556 	DATA 	Keypress: k
38.7161 	DATA 	Mouse: Left button down, pos=(644,168)
38.7179 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'test': 'b_ar_', 'reference': 'board', 'old_new': 'old', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
38.7388 	EXP 	text_2: autoDraw = False
38.7388 	EXP 	textbox: autoDraw = False
38.7388 	EXP 	text_3: autoDraw = False
38.7388 	EXP 	text_2: height = 0.05000000000000001
38.7388 	EXP 	text_2: height = 0.05000000000000001
38.7388 	EXP 	text_2: height = 0.05000000000000001
38.7388 	EXP 	text_2: text = 'b_ar_'
38.7388 	EXP 	text_2: autoDraw = True
38.7388 	EXP 	textbox: autoDraw = True
38.7388 	EXP 	text_3: autoDraw = True
38.8916 	DATA 	Mouse:  Left button up, pos=(644,168)
39.7585 	DATA 	Keypress: b
40.1894 	DATA 	Keypress: o
40.4890 	DATA 	Keypress: a
40.7991 	DATA 	Keypress: r
41.0490 	DATA 	Keypress: d
43.0159 	DATA 	Mouse: Left button down, pos=(660,156)
43.0178 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'test': 'c_m_ra', 'reference': 'camera', 'old_new': 'new', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
43.0426 	EXP 	text_2: autoDraw = False
43.0426 	EXP 	textbox: autoDraw = False
43.0426 	EXP 	text_3: autoDraw = False
43.0426 	EXP 	text_2: height = 0.05000000000000001
43.0426 	EXP 	text_2: height = 0.05000000000000001
43.0426 	EXP 	text_2: height = 0.05000000000000001
43.0426 	EXP 	text_2: text = 'c_m_ra'
43.0426 	EXP 	text_2: autoDraw = True
43.0426 	EXP 	textbox: autoDraw = True
43.0426 	EXP 	text_3: autoDraw = True
43.2425 	DATA 	Mouse:  Left button up, pos=(660,156)
43.9157 	DATA 	Keypress: c
44.2490 	DATA 	Keypress: a
44.3557 	DATA 	Keypress: m
44.5390 	DATA 	Keypress: e
44.8052 	DATA 	Keypress: r
45.1322 	DATA 	Keypress: a
45.5326 	DATA 	Mouse: Left button down, pos=(660,156)
45.5344 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'test': 'cr_i_e', 'reference': 'cruise', 'old_new': 'old', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
45.5556 	EXP 	text_2: autoDraw = False
45.5556 	EXP 	textbox: autoDraw = False
45.5556 	EXP 	text_3: autoDraw = False
45.5556 	EXP 	text_2: height = 0.05000000000000001
45.5556 	EXP 	text_2: height = 0.05000000000000001
45.5556 	EXP 	text_2: height = 0.05000000000000001
45.5556 	EXP 	text_2: text = 'cr_i_e'
45.5556 	EXP 	text_2: autoDraw = True
45.5556 	EXP 	textbox: autoDraw = True
45.5556 	EXP 	text_3: autoDraw = True
45.6585 	DATA 	Mouse:  Left button up, pos=(660,156)
47.4258 	DATA 	Keypress: c
48.5386 	DATA 	Keypress: o
48.7211 	DATA 	Keypress: o
48.9051 	DATA 	Keypress: o
49.2161 	DATA 	Keypress: k
50.0995 	DATA 	Mouse: Left button down, pos=(665,149)
50.1014 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'test': 'k_ys', 'reference': 'keys', 'old_new': 'old', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
50.1225 	EXP 	text_2: autoDraw = False
50.1225 	EXP 	textbox: autoDraw = False
50.1225 	EXP 	text_3: autoDraw = False
50.1225 	EXP 	text_2: height = 0.05000000000000001
50.1225 	EXP 	text_2: height = 0.05000000000000001
50.1225 	EXP 	text_2: height = 0.05000000000000001
50.1225 	EXP 	text_2: text = 'k_ys'
50.1225 	EXP 	text_2: autoDraw = True
50.1225 	EXP 	textbox: autoDraw = True
50.1225 	EXP 	text_3: autoDraw = True
50.1814 	DATA 	Mouse:  Left button up, pos=(665,149)
51.2421 	DATA 	Keypress: k
51.3319 	DATA 	Keypress: e
51.5724 	DATA 	Keypress: y
51.6489 	DATA 	Keypress: s
52.0556 	DATA 	Mouse: Left button down, pos=(665,149)
52.0673 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'test': 't-_hir_', 'reference': 't-shirt', 'old_new': 'old', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
52.0885 	EXP 	text_2: autoDraw = False
52.0885 	EXP 	textbox: autoDraw = False
52.0885 	EXP 	text_3: autoDraw = False
52.0885 	EXP 	text_2: height = 0.05000000000000001
52.0885 	EXP 	text_2: height = 0.05000000000000001
52.0885 	EXP 	text_2: height = 0.05000000000000001
52.0885 	EXP 	text_2: text = 't-_hir_'
52.0885 	EXP 	text_2: autoDraw = True
52.0885 	EXP 	textbox: autoDraw = True
52.0885 	EXP 	text_3: autoDraw = True
52.1988 	DATA 	Mouse:  Left button up, pos=(665,149)
53.0754 	DATA 	Keypress: t
53.5821 	DATA 	Keypress: minus
53.8152 	DATA 	Keypress: s
54.0050 	DATA 	Keypress: h
54.2318 	DATA 	Keypress: i
54.4048 	DATA 	Keypress: r
54.6320 	DATA 	Keypress: t
54.9987 	DATA 	Mouse: Left button down, pos=(665,149)
55.0006 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'test': 'v_s_', 'reference': 'vase', 'old_new': 'new', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
55.0242 	EXP 	text_2: autoDraw = False
55.0242 	EXP 	textbox: autoDraw = False
55.0242 	EXP 	text_3: autoDraw = False
55.0242 	EXP 	text_2: height = 0.05000000000000001
55.0242 	EXP 	text_2: height = 0.05000000000000001
55.0242 	EXP 	text_2: height = 0.05000000000000001
55.0242 	EXP 	text_2: text = 'v_s_'
55.0242 	EXP 	text_2: autoDraw = True
55.0242 	EXP 	textbox: autoDraw = True
55.0242 	EXP 	text_3: autoDraw = True
55.1424 	DATA 	Mouse:  Left button up, pos=(665,149)
57.6248 	DATA 	Keypress: v
59.1051 	DATA 	Keypress: a
59.5148 	DATA 	Keypress: k
60.3383 	DATA 	Keypress: backspace
60.6053 	DATA 	Keypress: s
60.7481 	DATA 	Keypress: k
61.2487 	DATA 	Mouse: Left button down, pos=(665,149)
61.2506 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'test': 'p_nc_l', 'reference': 'pencil', 'old_new': 'new', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
61.2717 	EXP 	text_2: autoDraw = False
61.2717 	EXP 	textbox: autoDraw = False
61.2717 	EXP 	text_3: autoDraw = False
61.2717 	EXP 	text_2: height = 0.05000000000000001
61.2717 	EXP 	text_2: height = 0.05000000000000001
61.2717 	EXP 	text_2: height = 0.05000000000000001
61.2717 	EXP 	text_2: text = 'p_nc_l'
61.2717 	EXP 	text_2: autoDraw = True
61.2717 	EXP 	textbox: autoDraw = True
61.2717 	EXP 	text_3: autoDraw = True
61.3761 	DATA 	Mouse:  Left button up, pos=(665,149)
62.2417 	DATA 	Keypress: p
62.3710 	DATA 	Keypress: e
62.5315 	DATA 	Keypress: n
63.1482 	DATA 	Keypress: c
63.2312 	DATA 	Keypress: i
63.5146 	DATA 	Keypress: l
64.1049 	DATA 	Mouse: Left button down, pos=(665,149)
64.1162 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'test': 'c_s_', 'reference': 'case', 'old_new': 'old', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
64.1366 	EXP 	text_2: autoDraw = False
64.1366 	EXP 	textbox: autoDraw = False
64.1366 	EXP 	text_3: autoDraw = False
64.1366 	EXP 	text_2: height = 0.05000000000000001
64.1366 	EXP 	text_2: height = 0.05000000000000001
64.1366 	EXP 	text_2: height = 0.05000000000000001
64.1366 	EXP 	text_2: text = 'c_s_'
64.1366 	EXP 	text_2: autoDraw = True
64.1366 	EXP 	textbox: autoDraw = True
64.1366 	EXP 	text_3: autoDraw = True
64.1491 	DATA 	Mouse:  Left button up, pos=(665,149)
65.1083 	DATA 	Keypress: c
65.5814 	DATA 	Keypress: a
65.8538 	DATA 	Keypress: s
66.0877 	DATA 	Keypress: e
66.5547 	DATA 	Mouse: Left button down, pos=(665,149)
66.5660 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'test': 'c_a_t', 'reference': 'chart', 'old_new': 'old', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
66.5875 	EXP 	text_2: autoDraw = False
66.5875 	EXP 	textbox: autoDraw = False
66.5875 	EXP 	text_3: autoDraw = False
66.5875 	EXP 	text_2: height = 0.05000000000000001
66.5875 	EXP 	text_2: height = 0.05000000000000001
66.5875 	EXP 	text_2: height = 0.05000000000000001
66.5875 	EXP 	text_2: text = 'c_a_t'
66.5875 	EXP 	text_2: autoDraw = True
66.5875 	EXP 	textbox: autoDraw = True
66.5875 	EXP 	text_3: autoDraw = True
66.6908 	DATA 	Mouse:  Left button up, pos=(665,149)
67.4147 	DATA 	Keypress: c
67.5644 	DATA 	Keypress: h
67.7316 	DATA 	Keypress: a
67.9980 	DATA 	Keypress: r
68.2144 	DATA 	Keypress: t
69.0215 	DATA 	Mouse: Left button down, pos=(665,149)
69.0327 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'test': 'bo_t_e', 'reference': 'bottle', 'old_new': 'new', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
69.0538 	EXP 	text_2: autoDraw = False
69.0538 	EXP 	textbox: autoDraw = False
69.0538 	EXP 	text_3: autoDraw = False
69.0538 	EXP 	text_2: height = 0.05000000000000001
69.0538 	EXP 	text_2: height = 0.05000000000000001
69.0538 	EXP 	text_2: height = 0.05000000000000001
69.0538 	EXP 	text_2: text = 'bo_t_e'
69.0538 	EXP 	text_2: autoDraw = True
69.0538 	EXP 	textbox: autoDraw = True
69.0538 	EXP 	text_3: autoDraw = True
69.1814 	DATA 	Mouse:  Left button up, pos=(665,149)
69.8979 	DATA 	Keypress: b
70.1811 	DATA 	Keypress: o
70.2876 	DATA 	Keypress: t
70.4476 	DATA 	Keypress: t
70.5711 	DATA 	Keypress: l
70.6815 	DATA 	Keypress: e
71.1146 	DATA 	Mouse: Left button down, pos=(665,149)
71.1164 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'test': 'c_sh_o_', 'reference': 'cushion', 'old_new': 'old', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
71.1376 	EXP 	text_2: autoDraw = False
71.1376 	EXP 	textbox: autoDraw = False
71.1376 	EXP 	text_3: autoDraw = False
71.1376 	EXP 	text_2: height = 0.05000000000000001
71.1376 	EXP 	text_2: height = 0.05000000000000001
71.1376 	EXP 	text_2: height = 0.05000000000000001
71.1376 	EXP 	text_2: text = 'c_sh_o_'
71.1376 	EXP 	text_2: autoDraw = True
71.1376 	EXP 	textbox: autoDraw = True
71.1376 	EXP 	text_3: autoDraw = True
71.2749 	DATA 	Mouse:  Left button up, pos=(665,149)
72.0251 	DATA 	Keypress: c
72.3309 	DATA 	Keypress: u
72.5979 	DATA 	Keypress: s
72.7704 	DATA 	Keypress: h
73.0144 	DATA 	Keypress: i
73.1974 	DATA 	Keypress: o
73.4373 	DATA 	Keypress: n
73.9310 	DATA 	Mouse: Left button down, pos=(665,149)
73.9330 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'test': 'ta_l_', 'reference': 'table', 'old_new': 'new', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
73.9533 	EXP 	text_2: autoDraw = False
73.9533 	EXP 	textbox: autoDraw = False
73.9533 	EXP 	text_3: autoDraw = False
73.9533 	EXP 	text_2: height = 0.05000000000000001
73.9533 	EXP 	text_2: height = 0.05000000000000001
73.9533 	EXP 	text_2: height = 0.05000000000000001
73.9533 	EXP 	text_2: text = 'ta_l_'
73.9533 	EXP 	text_2: autoDraw = True
73.9533 	EXP 	textbox: autoDraw = True
73.9533 	EXP 	text_3: autoDraw = True
74.0754 	DATA 	Mouse:  Left button up, pos=(665,149)
74.9907 	DATA 	Keypress: t
76.1473 	DATA 	Keypress: a
76.8147 	DATA 	Keypress: b
77.5974 	DATA 	Keypress: l
77.7033 	DATA 	Keypress: a
78.2541 	DATA 	Mouse: Left button down, pos=(665,149)
78.2658 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'test': '_ar__e', 'reference': 'marble', 'old_new': 'old', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
78.2870 	EXP 	text_2: autoDraw = False
78.2870 	EXP 	textbox: autoDraw = False
78.2870 	EXP 	text_3: autoDraw = False
78.2870 	EXP 	text_2: height = 0.05000000000000001
78.2870 	EXP 	text_2: height = 0.05000000000000001
78.2870 	EXP 	text_2: height = 0.05000000000000001
78.2870 	EXP 	text_2: text = '_ar__e'
78.2870 	EXP 	text_2: autoDraw = True
78.2870 	EXP 	textbox: autoDraw = True
78.2870 	EXP 	text_3: autoDraw = True
78.4142 	DATA 	Mouse:  Left button up, pos=(665,149)
79.3742 	DATA 	Keypress: m
79.4548 	DATA 	Keypress: a
79.7977 	DATA 	Keypress: r
79.9536 	DATA 	Keypress: b
80.2539 	DATA 	Keypress: l
80.7306 	DATA 	Keypress: backspace
80.9305 	DATA 	Keypress: backspace
81.1042 	DATA 	Keypress: backspace
81.2810 	DATA 	Keypress: backspace
81.8201 	DATA 	Keypress: a
82.0306 	DATA 	Keypress: k
82.1306 	DATA 	Keypress: r
82.3039 	DATA 	Keypress: n
82.4209 	DATA 	Keypress: s
82.8475 	DATA 	Mouse: Left button down, pos=(665,149)
82.8637 	EXP 	text_2: autoDraw = False
82.8637 	EXP 	textbox: autoDraw = False
82.8637 	EXP 	text_3: autoDraw = False
82.8639 	EXP 	word priming: status = STOPPED
82.9096 	INFO 	saved data to 'C:\\Users\\91982\\Desktop\\psychopy\\word priming\\data/400854_word priming_2024-10-27_19h43.24.845.csv'
82.9135 	INFO 	saved data to C:\Users\91982\Desktop\psychopy\word priming\data/400854_word priming_2024-10-27_19h43.24.845.psydat
83.2582 	EXP 	window1: mouseVisible = True
