thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
125,0,125,[0.18098958333333334],[-0.3072916666666667],[1],[0],[0],[1.3403262000065297],['target'],125,0,125,0,204.70118470001034,,10,204.66984769998817,204.70118470001034,204.70118470001034,0.06985800003167242,205.7128906000289,206.01098740001908,[0.18098958333333334],[-0.3072916666666667],[1],[0],[0],[1.3403262000065297],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
126,0,126,[-0.3776041666666667],[-0.3255208333333333],[1],[0],[0],[0.9552531999652274],['target'],126,0,126,0,206.11424720002105,,10,206.08108780003386,206.11424720002105,206.11424720002105,0.06976370001211762,,207.07496420003008,[-0.3776041666666667],[-0.3255208333333333],[1],[0],[0],[0.9552531999652274],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
127,0,127,[0.18489583333333334],[0.3541666666666667],[1],[0],[0],[1.831425999989733],['target'],127,0,127,0,207.17648150003515,,10,207.1444388999953,207.17648150003515,207.17648150003515,0.06910530000459403,208.19717190001393,208.97674090001965,[0.18489583333333334],[0.3541666666666667],[1],[0],[0],[1.831425999989733],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
128,0,128,[0.25],[-0.3802083333333333],[1],[0],[0],[1.564474600018002],['target'],128,0,128,0,209.08321740000974,,10,209.05538330000127,209.08321740000974,209.08321740000974,0.07828850002260879,210.09968849999132,210.62118570000166,[0.25],[-0.3802083333333333],[1],[0],[0],[1.564474600018002],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
129,0,129,[-0.033854166666666664],[-0.2421875],[1],[0],[0],[1.1703259999630973],['target'],129,0,129,0,210.7276652000146,,10,210.69317380001303,210.7276652000146,210.7276652000146,0.07156680000480264,211.72842910001054,211.8641122999834,[-0.033854166666666664],[-0.2421875],[1],[0],[0],[1.1703259999630973],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
130,0,130,[-0.2955729166666667],[0.4752604166666667],[1],[0],[0],[1.9839153999928385],['target'],130,0,130,0,211.91518210002687,,5,211.89631330000702,211.91518210002687,211.91518210002687,0.031905800045933574,212.92811450001318,213.88093200000003,[-0.2955729166666667],[0.4752604166666667],[1],[0],[0],[1.9839153999928385],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
131,0,131,[-0.3841145833333333],[-0.3072916666666667],[1],[0],[0],[1.2173246000311337],['target'],131,0,131,0,213.93050010001753,,5,213.91113870003028,213.93050010001753,213.93050010001753,0.029985700035467744,214.94444900000235,215.12907060002908,[-0.3841145833333333],[-0.3072916666666667],[1],[0],[0],[1.2173246000311337],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
132,0,132,[0.24088541666666666],[0.045572916666666664],[1],[0],[0],[1.2021229999954812],['target'],132,0,132,0,215.17934199998854,,5,215.16025800001808,215.17934199998854,215.17934199998854,0.030959200055804104,216.19475810002768,216.36297339998418,[0.24088541666666666],[0.045572916666666664],[1],[0],[0],[1.2021229999954812],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
133,0,133,[-0.38671875],[0.09635416666666667],[1],[0],[0],[1.0875533999642357],['target'],133,0,133,0,216.42481150000822,,5,216.4080593000399,216.42481150000822,216.42481150000822,0.0448585000121966,217.42769899999257,217.49622040003305,[-0.38671875],[0.09635416666666667],[1],[0],[0],[1.0875533999642357],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
134,0,134,[-0.20442708333333334],[-0.08984375],[1],[0],[0],[1.2586015000124462],['target'],134,0,134,0,217.58230700000422,,10,217.55481370002963,217.58230700000422,217.58230700000422,0.05836590001126751,218.59489170002053,218.8140497999848,[-0.20442708333333334],[-0.08984375],[1],[0],[0],[1.2586015000124462],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
135,0,135,[0.07942708333333333],[0.17317708333333334],[1],[0],[0],[1.215969499957282],['target'],135,0,135,0,218.86557060002815,,5,218.84676139999647,218.86557060002815,218.86557060002815,0.03241739998338744,219.8774887000327,220.06339369999478,[0.07942708333333333],[0.17317708333333334],[1],[0],[0],[1.215969499957282],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
136,0,136,[0.4661458333333333],[0.17447916666666666],[1],[0],[0],[3.487260600028094],['target'],136,0,136,0,220.1116883000359,,5,220.09311780001735,220.1116883000359,220.1116883000359,0.029419899976346642,221.11068240000168,223.58099899999797,[0.4661458333333333],[0.17447916666666666],[1],[0],[0],[3.487260600028094],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
137,0,137,[0.10026041666666667],[0.057291666666666664],[1],[0],[0],[1.046484699996654],['target'],137,0,137,0,223.67781530000502,,10,223.6501534000272,223.67781530000502,223.67781530000502,0.0687803000328131,224.6787364000338,224.69739769998705,[0.10026041666666667],[0.057291666666666664],[1],[0],[0],[1.046484699996654],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
138,0,138,[-0.13020833333333334],[-0.33203125],[1],[0],[0],[1.1675321999937296],['target'],138,0,138,0,224.74668939999538,,5,224.7285084000323,224.74668939999538,224.74668939999538,0.030781299981754273,225.76113699999405,225.89690290001454,[-0.13020833333333334],[-0.33203125],[1],[0],[0],[1.1675321999937296],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
139,0,139,[0.41796875],[0.15885416666666666],[1],[0],[0],[1.9199086999869905],['target'],139,0,139,0,225.94426150002982,,5,225.92650780000258,225.94426150002982,225.94426150002982,0.0293816999765113,226.94394740002463,227.84711670002434,[0.41796875],[0.15885416666666666],[1],[0],[0],[1.9199086999869905],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
140,0,140,[0.22265625],[-0.4153645833333333],[1],[0],[0],[1.7032144999830052],['target'],140,0,140,0,227.9102662000223,,5,227.89280880003935,227.9102662000223,227.9102662000223,0.045395699969958514,228.91033779998543,229.59671439998783,[0.22265625],[-0.4153645833333333],[1],[0],[0],[1.7032144999830052],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
141,0,141,[0.35546875],[0.203125],[1],[0],[0],[1.207843900017906],['target'],141,0,141,0,229.67997669999022,,10,229.6538239000365,229.67997669999022,229.67997669999022,0.0568968000006862,230.69503390003229,230.8622861999902,[0.35546875],[0.203125],[1],[0],[0],[1.207843900017906],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
142,0,142,[-0.08072916666666667],[-0.3880208333333333],[1],[0],[0],[1.2410558999981731],[None],142,0,142,0,230.92263700003969,,5,230.9048935000319,230.92263700003969,230.92263700003969,0.04237490001833066,231.9270744000096,232.14644949999638,[-0.08072916666666667],[-0.3880208333333333],[1],[0],[0],[1.2410558999981731],[None],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
143,0,143,[-0.4869791666666667],[0.2630208333333333],[1],[0],[0],[1.2121409000246786],['target'],143,0,143,0,232.2437492000172,,10,232.21677920001093,232.2437492000172,232.2437492000172,0.07009449996985495,233.24301790003665,233.42951320001157,[-0.4869791666666667],[0.2630208333333333],[1],[0],[0],[1.2121409000246786],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
144,0,144,[0.026041666666666668],[-0.3385416666666667],[1],[0],[0],[1.222748199943453],['target'],144,0,144,0,233.47736419999273,,5,233.45986669999547,233.47736419999273,233.47736419999273,0.030063699989113957,234.47723090002546,234.6832793999929,[0.026041666666666668],[-0.3385416666666667],[1],[0],[0],[1.222748199943453],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
145,0,145,[0.4752604166666667],[-0.10286458333333333],[1],[0],[0],[1.4447712000110187],['target'],145,0,145,0,234.73713239998324,,5,234.71691730001476,234.73713239998324,234.73713239998324,0.03334399999585003,235.74384579999605,236.1623804999981,[0.4752604166666667],[-0.10286458333333333],[1],[0],[0],[1.4447712000110187],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
146,0,146,[-0.01171875],[-0.2890625],[1],[0],[0],[1.273735900002066],['target'],146,0,146,0,236.24924380000448,,10,236.222655199992,236.24924380000448,236.24924380000448,0.06005829997593537,237.2634724000236,237.49701500002993,[-0.01171875],[-0.2890625],[1],[0],[0],[1.273735900002066],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
147,0,147,[-0.00390625],[0.19010416666666666],[1],[0],[0],[1.088114799989853],['target'],147,0,147,0,237.5841210000217,,10,237.5576058999868,237.5841210000217,237.5841210000217,0.06028400000650436,238.59386249998352,238.64638550003292,[-0.00390625],[0.19010416666666666],[1],[0],[0],[1.088114799989853],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
148,0,148,[0.30078125],[0.3619791666666667],[1],[0],[0],[1.035107399977278],['target'],148,0,148,0,238.6960783000104,,5,238.67763769999146,238.6960783000104,238.6960783000104,0.030962899967562407,239.7102700000396,239.71337710000807,[0.30078125],[0.3619791666666667],[1],[0],[0],[1.035107399977278],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
149,0,149,[-0.014322916666666666],[0.2890625],[1],[0],[0],[1.2349025000003166],['target'],149,0,149,0,239.76102289999835,,5,239.7428144000005,239.76102289999835,239.76102289999835,0.029203500016592443,240.77616180002224,240.97828760003904,[-0.014322916666666666],[0.2890625],[1],[0],[0],[1.2349025000003166],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
150,0,150,[0.14322916666666666],[0.046875],[1],[0],[0],[1.3636479999986477],['target'],150,0,150,0,241.0565250000218,,10,241.03137189999688,241.0565250000218,241.0565250000218,0.05287670000689104,242.06495750002796,242.3956329000066,[0.14322916666666666],[0.046875],[1],[0],[0],[1.3636479999986477],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
151,0,151,[-0.3580729166666667],[0.2604166666666667],[1],[0],[0],[1.4281093999743462],['target'],151,0,151,0,242.49556300003314,,10,242.46736429998418,242.49556300003314,242.49556300003314,0.07141129998490214,243.4953727000393,243.896050499985,[-0.3580729166666667],[0.2604166666666667],[1],[0],[0],[1.4281093999743462],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
152,0,152,[-0.1015625],[-0.11067708333333333],[1],[0],[0],[1.2585076999966986],['target'],152,0,152,0,243.98021180002252,,10,243.95385250000982,243.98021180002252,243.98021180002252,0.057377399993129075,244.99262860004092,245.21297669998603,[-0.1015625],[-0.11067708333333333],[1],[0],[0],[1.2585076999966986],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
153,0,153,[-0.2955729166666667],[-0.2786458333333333],[1],[0],[0],[1.108378199976869],['target'],153,0,153,0,245.3144009000389,,10,245.28698229999281,245.3144009000389,245.3144009000389,0.07372679997934029,246.32667400001083,246.39617490000091,[-0.2955729166666667],[-0.2786458333333333],[1],[0],[0],[1.108378199976869],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
154,0,154,[-0.15234375],[0.022135416666666668],[1],[0],[0],[1.0371760000125505],['target'],154,0,154,0,246.48671430000104,,10,246.4587399000302,246.48671430000104,246.48671430000104,0.062249100010376424,247.49390900001163,247.49660529999528,[-0.15234375],[0.022135416666666668],[1],[0],[0],[1.0371760000125505],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
155,0,155,[-0.4153645833333333],[0.06770833333333333],[1],[0],[0],[1.0056115999468602],[None],155,0,155,0,247.5835254000267,,10,247.55854040000122,247.5835254000267,247.5835254000267,0.061555600026622415,,248.56477019999875,[-0.4153645833333333],[0.06770833333333333],[1],[0],[0],[1.0056115999468602],[None],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
156,0,156,[0.01171875],[0.10807291666666667],[1],[0],[0],[1.1485337999765761],[None],156,0,156,0,248.6158931000391,,5,248.5970881000394,248.6158931000391,248.6158931000391,0.03188530000625178,249.62651400000323,249.7462380999932,[0.01171875],[0.10807291666666667],[1],[0],[0],[1.1485337999765761],[None],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
157,0,157,[0.0546875],[-0.38671875],[1],[0],[0],[1.1024832999682985],['target'],157,0,157,0,249.79321670002537,,5,249.77612709999084,249.79321670002537,249.79321670002537,0.029677100013941526,250.79356040002313,250.8792064000154,[0.0546875],[-0.38671875],[1],[0],[0],[1.1024832999682985],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
158,0,158,[0.3359375],[-0.10546875],[1],[0],[0],[1.700329699961003],['target'],158,0,158,0,250.93054159998428,,5,250.91151539998828,250.93054159998428,250.93054159998428,0.03209319995949045,251.94369380001444,252.61246319999918,[0.3359375],[-0.10546875],[1],[0],[0],[1.700329699961003],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
159,0,159,[-0.0234375],[0.2916666666666667],[1],[0],[0],[2.7410169999930076],['target'],159,0,159,0,252.71355490002315,,10,252.68628570000874,252.71355490002315,252.71355490002315,0.07359029998769984,253.7259144000127,255.42789069999708,[-0.0234375],[0.2916666666666667],[1],[0],[0],[2.7410169999930076],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
160,0,160,[0.4830729166666667],[-0.1796875],[1],[0],[0],[1.5221159999491647],['target'],160,0,160,0,255.47284110001056,,5,255.45621790003497,255.47284110001056,255.47284110001056,0.02804939995985478,256.4758846000186,256.9789316999959,[0.4830729166666667],[-0.1796875],[1],[0],[0],[1.5221159999491647],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
161,0,161,[0.24348958333333334],[-0.02734375],[1],[0],[0],[2.1967870999942534],['target'],161,0,161,0,257.0782433000277,,10,257.04929240001366,257.0782433000277,257.0782433000277,0.07012950000353158,258.092754399986,259.2467128999997,[0.24348958333333334],[-0.02734375],[1],[0],[0],[2.1967870999942534],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
162,0,162,[0.4140625],[-0.4609375],[1],[0],[0],[1.3916269000037573],['target'],162,0,162,0,259.34623670001747,,10,259.3186612999998,259.34623670001747,259.34623670001747,0.07161990000167862,260.3607814999996,260.71085670002503,[0.4140625],[-0.4609375],[1],[0],[0],[1.3916269000037573],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
163,0,163,[0.44921875],[-0.3151041666666667],[1],[0],[0],[1.0587857000064105],['target'],163,0,163,0,260.7696648000274,,5,260.7525525999954,260.7696648000274,260.7696648000274,0.041405700030736625,261.77540650003357,261.8119352000067,[0.44921875],[-0.3151041666666667],[1],[0],[0],[1.0587857000064105],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
164,0,164,[0.4440104166666667],[0.4635416666666667],[1],[0],[0],[1.7513184999697842],['target'],164,0,164,0,261.8591206999845,,5,261.84225680003874,261.8591206999845,261.8591206999845,0.03010909998556599,262.85951069998555,263.5941896000295,[0.4440104166666667],[0.4635416666666667],[1],[0],[0],[1.7513184999697842],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
165,0,165,[-0.3216145833333333],[-0.11328125],[1],[0],[0],[1.3745798000018112],['target'],165,0,165,0,263.6791883999831,,10,263.6532798000262,263.6791883999831,263.6791883999831,0.05886679998366162,264.6788506000303,265.0285801999853,[-0.3216145833333333],[-0.11328125],[1],[0],[0],[1.3745798000018112],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
166,0,166,[-0.39453125],[0.3020833333333333],[1],[0],[0],[1.378986299969256],['target'],166,0,166,0,265.1261557000107,,10,265.098363600031,265.1261557000107,265.1261557000107,0.06945880001876503,266.1292767000268,266.47792510001455,[-0.39453125],[0.3020833333333333],[1],[0],[0],[1.378986299969256],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
167,0,167,[0.24869791666666666],[-0.17447916666666666],[1],[0],[0],[1.9339409999665804],['target'],167,0,167,0,266.56020780000836,,10,266.5336538000265,266.56020780000836,266.56020780000836,0.05544289998942986,267.57521370000904,268.4692181000137,[0.24869791666666666],[-0.17447916666666666],[1],[0],[0],[1.9339409999665804],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
168,0,168,[-0.328125],[-0.08463541666666667],[1],[0],[0],[1.157186999975238],[None],168,0,168,0,268.5755625999882,,10,268.5421465000254,268.5755625999882,268.5755625999882,0.0725273999851197,269.5881124000298,269.7003097999841,[-0.328125],[-0.08463541666666667],[1],[0],[0],[1.157186999975238],[None],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
169,0,169,[-0.30078125],[-0.09505208333333333],[1],[0],[0],[0.8435170000302605],['target'],169,0,169,0,269.79819050000515,,10,269.7676707000355,269.79819050000515,269.79819050000515,0.06680580001557246,,270.61198340001283,[-0.30078125],[-0.09505208333333333],[1],[0],[0],[0.8435170000302605],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
170,0,170,[0.16536458333333334],[0.2708333333333333],[1],[0],[0],[1.4729954000213183],['target'],170,0,170,0,270.67133590002777,,5,270.6560456000152,270.67133590002777,270.67133590002777,0.0436982000246644,271.675272100023,272.1297212000354,[0.16536458333333334],[0.2708333333333333],[1],[0],[0],[1.4729954000213183],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
171,0,171,[0.19401041666666666],[-0.4674479166666667],[1],[0],[0],[1.641854699992109],['target'],171,0,171,0,272.23815360001754,,10,272.2020428000251,272.23815360001754,272.23815360001754,0.0720450000371784,273.2411824000301,273.8445228000055,[0.19401041666666666],[-0.4674479166666667],[1],[0],[0],[1.641854699992109],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
172,0,172,[-0.234375],[0.453125],[1],[0],[0],[2.0111757999984547],['target'],172,0,172,0,273.9445712000015,,10,273.91594770003576,273.9445712000015,273.9445712000015,0.07113410002784804,274.9453246000339,275.9278852000134,[-0.234375],[0.453125],[1],[0],[0],[2.0111757999984547],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
173,0,173,[0.08072916666666667],[0.109375],[1],[0],[0],[1.0353467999957502],['target'],173,0,173,0,275.9880212999997,,5,275.9579066000297,275.9880212999997,275.9880212999997,0.02972679998492822,276.9913200000301,276.9938656000304,[0.08072916666666667],[0.109375],[1],[0],[0],[1.0353467999957502],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
174,0,174,[0.08854166666666667],[-0.23828125],[1],[0],[0],[0.9768275999813341],['target'],174,0,174,0,277.07714920002036,,10,277.0522554999916,277.07714920002036,277.07714920002036,0.058129900018684566,,278.0297336000367,[0.08854166666666667],[-0.23828125],[1],[0],[0],[0.9768275999813341],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
175,0,175,[-0.4479166666666667],[0.48046875],[1],[0],[0],[2.0200256999814883],['target'],175,0,175,0,278.13462600001367,,10,278.10722150001675,278.13462600001367,278.13462600001367,0.0771868999581784,279.14858770003775,280.12784329999704,[-0.4479166666666667],[0.48046875],[1],[0],[0],[2.0200256999814883],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
176,0,176,[-0.3736979166666667],[0.045572916666666664],[1],[0],[0],[1.0900457999669015],['target'],176,0,176,0,280.18598479998764,,5,280.1692350000376,280.18598479998764,280.18598479998764,0.04095599998254329,281.1917575999978,281.2598401000141,[-0.3736979166666667],[0.045572916666666664],[1],[0],[0],[1.0900457999669015],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
177,0,177,[-0.4895833333333333],[0.3359375],[1],[0],[0],[1.35746220004512],['target'],177,0,177,0,281.346345100028,,10,281.3183482000022,281.346345100028,281.346345100028,0.058291600027587265,282.35923180001555,282.6764423000277,[-0.4895833333333333],[0.3359375],[1],[0],[0],[1.35746220004512],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
178,0,178,[0.31640625],[0.27734375],[1],[0],[0],[1.2290549000026658],['target'],178,0,178,0,282.77668569999514,,10,282.74776350002503,282.77668569999514,282.77668569999514,0.07102229999145493,283.7768301999895,283.97741640004097,[0.31640625],[0.27734375],[1],[0],[0],[1.2290549000026658],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
179,0,179,[-0.21223958333333334],[0.2708333333333333],[1],[0],[0],[1.1551676000235602],['target'],179,0,179,0,284.06901929999003,,10,284.04116890003206,284.06901929999003,284.06901929999003,0.06347020005341619,285.0755600000266,285.1969655000139,[-0.21223958333333334],[0.2708333333333333],[1],[0],[0],[1.1551676000235602],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
180,0,180,[-0.4661458333333333],[0.4674479166666667],[1],[0],[0],[3.4030455999891274],['target'],180,0,180,0,285.2848610000219,,10,285.257235600031,285.2848610000219,285.2848610000219,0.059944899985566735,286.29248040000675,288.6609762000153,[-0.4661458333333333],[0.4674479166666667],[1],[0],[0],[3.4030455999891274],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
181,0,181,[0.3606770833333333],[-0.4388020833333333],[1],[0],[0],[1.885136800003238],['target'],181,0,181,0,288.7610698000062,,10,288.7262590000173,288.7610698000062,288.7610698000062,0.06495199998607859,289.77417970000533,290.6120782000362,[0.3606770833333333],[-0.4388020833333333],[1],[0],[0],[1.885136800003238],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
182,0,182,[0.19140625],[0.3658854166666667],[1],[0],[0],[1.2612472000182606],['target'],182,0,182,0,290.71269389998633,,10,290.6821379000321,290.71269389998633,290.71269389998633,0.06963470001937822,291.7239284000243,291.9439665999962,[0.19140625],[0.3658854166666667],[1],[0],[0],[1.2612472000182606],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
183,0,183,[-0.08984375],[0.4348958333333333],[1],[0],[0],[1.338504399987869],['target'],183,0,183,0,292.02981879998697,,10,292.00352760002716,292.02981879998697,292.02981879998697,0.059230800019577146,293.0413196000154,293.3426407999941,[-0.08984375],[0.4348958333333333],[1],[0],[0],[1.338504399987869],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
184,0,184,[0.47265625],[-0.3151041666666667],[1],[0],[0],[1.3546421999926679],['target'],184,0,184,0,293.38702010002453,,5,293.3715323000215,293.38702010002453,293.38702010002453,0.02860690001398325,294.3908799000201,294.72676130000036,[0.47265625],[-0.3151041666666667],[1],[0],[0],[1.3546421999926679],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
185,0,185,[-0.4296875],[-0.4557291666666667],[1],[0],[0],[1.3014356999774463],['target'],185,0,185,0,294.7735745999962,,5,294.7570599000319,294.7735745999962,294.7735745999962,0.03008250001585111,295.77556259999983,296.0591061000014,[-0.4296875],[-0.4557291666666667],[1],[0],[0],[1.3014356999774463],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
186,0,186,[-0.27734375],[-0.15625],[1],[0],[0],[1.0700537000084296],['target'],186,0,186,0,296.1071932000341,,5,296.0890529000317,296.1071932000341,296.1071932000341,0.02970899996580556,297.1074265000061,297.15972639998654,[-0.27734375],[-0.15625],[1],[0],[0],[1.0700537000084296],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
187,0,187,[-0.35546875],[0.171875],[1],[0],[0],[1.153778100037016],['target'],187,0,187,0,297.2058052000357,,5,297.18897509999806,297.2058052000357,297.2058052000357,0.02903069998137653,298.20801320002647,298.34337369998684,[-0.35546875],[0.171875],[1],[0],[0],[1.153778100037016],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
