thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
62,0,62,[0.41796875],[-0.005208333333333333],[1],[0],[0],[1.5553297000005841],['target'],62,0,62,0,90.72139550000429,,5,90.70626290002838,90.72139550000429,90.72139550000429,0.028279799968004227,91.72611670003971,92.26223580003716,[0.41796875],[-0.005208333333333333],[1],[0],[0],[1.5553297000005841],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
63,0,63,[0.3450520833333333],[0.16927083333333334],[1],[0],[0],[1.6432134000351653],['target'],63,0,63,0,92.34078850003425,,10,92.31683360005263,92.34078850003425,92.34078850003425,0.054391999961808324,93.34257210005308,93.96068840002408,[0.3450520833333333],[0.16927083333333334],[1],[0],[0],[1.6432134000351653],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
64,0,64,[-0.20572916666666666],[-0.4075520833333333],[1],[0],[0],[2.2460447999765165],['target'],64,0,64,0,94.03929290000815,,10,94.01531780004734,94.03929290000815,94.03929290000815,0.05435249995207414,95.04203130002134,96.26193230005447,[-0.20572916666666666],[-0.4075520833333333],[1],[0],[0],[2.2460447999765165],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
65,0,65,[0.20572916666666666],[0.38671875],[1],[0],[0],[1.4287158999941312],['target'],65,0,65,0,96.33907390001696,,10,96.31576130003668,96.33907390001696,96.33907390001696,0.05359149997821078,97.34190930001205,97.74517730000662,[0.20572916666666666],[0.38671875],[1],[0],[0],[1.4287158999941312],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
66,0,66,[0.3528645833333333],[0.33203125],[1],[0],[0],[1.2818484000163153],['target'],66,0,66,0,97.83556370000588,,10,97.81230340001639,97.83556370000588,97.83556370000588,0.06685120001202449,98.84178200003225,99.09489659999963,[0.3528645833333333],[0.33203125],[1],[0],[0],[1.2818484000163153],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
67,0,67,[-0.265625],[-0.06510416666666667],[1],[0],[0],[1.2450088000041433],['target'],67,0,67,0,99.17254970001522,,10,99.14866070001153,99.17254970001522,99.17254970001522,0.0535018999944441,100.17545100004645,100.39429960004054,[-0.265625],[-0.06510416666666667],[1],[0],[0],[1.2450088000041433],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
68,0,68,[0.19010416666666666],[0.4309895833333333],[1],[0],[0],[1.0246922000078484],['target'],68,0,68,0,100.45084800000768,,5,100.43521560000954,100.45084800000768,100.45084800000768,0.04067010001745075,101.45835369999986,101.46057350002229,[0.19010416666666666],[0.4309895833333333],[1],[0],[0],[1.0246922000078484],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
69,0,69,[0.4934895833333333],[-0.2578125],[1],[0],[0],[2.8279244999866933],['target'],69,0,69,0,101.54218670004047,,10,101.51624900003662,101.54218670004047,101.54218670004047,0.05545329995220527,102.54152630001772,104.3450444000191,[0.4934895833333333],[-0.2578125],[1],[0],[0],[2.8279244999866933],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
70,0,70,[0.20963541666666666],[0.4934895833333333],[1],[0],[0],[7.5114773999666795],['target'],70,0,70,0,104.43628720002016,,10,104.39847100002225,104.43628720002016,104.43628720002016,0.053156200039666146,105.44197470002109,111.9105891000363,[0.20963541666666666],[0.4934895833333333],[1],[0],[0],[7.5114773999666795],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
71,0,71,[0.14973958333333334],[0.09244791666666667],[1],[0],[0],[1.2264561000047252],['target'],71,0,71,0,111.99189270002535,,10,111.96712670003762,111.99189270002535,111.99189270002535,0.05627749999985099,112.99140290002106,113.1942608000245,[0.14973958333333334],[0.09244791666666667],[1],[0],[0],[1.2264561000047252],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
72,0,72,[0.3684895833333333],[-0.21354166666666666],[1],[0],[0],[1.1554017000016756],['target'],72,0,72,0,113.23672290000832,,5,113.2216560000088,113.23672290000832,113.23672290000832,0.027202800032682717,114.2414165000082,114.37776570004644,[0.3684895833333333],[-0.21354166666666666],[1],[0],[0],[1.1554017000016756],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
73,0,73,[0.2760416666666667],[0.11979166666666667],[1],[0],[0],[1.4104591000359505],['target'],73,0,73,0,114.45888330001617,,10,114.43312800000422,114.45888330001617,114.45888330001617,0.05513739999150857,115.47445290000178,115.8442646000185,[0.2760416666666667],[0.11979166666666667],[1],[0],[0],[1.4104591000359505],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
74,0,74,[-0.0390625],[-0.4739583333333333],[1],[0],[0],[2.3043064000084996],['target'],74,0,74,0,115.88731080002617,,5,115.87212390004424,115.88731080002617,115.88731080002617,0.027574700012337416,116.89071290002903,118.17704790004063,[-0.0390625],[-0.4739583333333333],[1],[0],[0],[2.3043064000084996],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
75,0,75,[0.3736979166666667],[0.07942708333333333],[1],[0],[0],[1.487994599970989],['target'],75,0,75,0,118.21978320000926,,5,118.2048802000354,118.21978320000926,118.21978320000926,0.027606100018601865,119.22404660005122,119.6935322000063,[0.3736979166666667],[0.07942708333333333],[1],[0],[0],[1.487994599970989],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
76,0,76,[-0.22916666666666666],[-0.06901041666666667],[1],[0],[0],[1.11081360001117],['target'],76,0,76,0,119.77237120002974,,10,119.74789150001016,119.77237120002974,119.77237120002974,0.054163899971172214,120.77418720000423,120.85934260004433,[-0.22916666666666666],[-0.06901041666666667],[1],[0],[0],[1.11081360001117],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
77,0,77,[-0.18098958333333334],[-0.3203125],[1],[0],[0],[0.9106853000121191],['target'],77,0,77,0,120.93979870004114,,10,120.91475880000507,120.93979870004114,120.93979870004114,0.0551098000141792,,121.8260239000083,[-0.18098958333333334],[-0.3203125],[1],[0],[0],[0.9106853000121191],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
78,0,78,[-0.46484375],[-0.4088541666666667],[1],[0],[0],[1.3048917999840342],[None],78,0,78,0,121.9155295000528,,10,121.88850430003367,121.9155295000528,121.9155295000528,0.06220519996713847,122.92393119999906,123.19405280001229,[-0.46484375],[-0.4088541666666667],[1],[0],[0],[1.3048917999840342],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
79,0,79,[0.05078125],[-0.21875],[1],[0],[0],[1.0765335999894887],['target'],79,0,79,0,123.27380990004167,,10,123.25024790002499,123.27380990004167,123.27380990004167,0.05588780000107363,124.2741296000313,124.32742890005466,[0.05078125],[-0.21875],[1],[0],[0],[1.0765335999894887],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
80,0,80,[-0.040364583333333336],[0.40234375],[1],[0],[0],[1.6275681999977678],['target'],80,0,80,0,124.40572229999816,,10,124.38154570001643,124.40572229999816,124.40572229999816,0.053872100019361824,125.40727720002178,126.00977120001335,[-0.040364583333333336],[0.40234375],[1],[0],[0],[1.6275681999977678],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
81,0,81,[-0.3658854166666667],[-0.015625],[1],[0],[0],[1.083723999967333],['target'],81,0,81,0,126.08293200004846,,10,126.05987500003539,126.08293200004846,126.08293200004846,0.049878699996043,127.09081410005456,127.14437910000561,[-0.3658854166666667],[-0.015625],[1],[0],[0],[1.083723999967333],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
82,0,82,[0.2799479166666667],[-0.34375],[1],[0],[0],[1.7780078999930993],['target'],82,0,82,0,127.2252906000358,,10,127.198611800035,127.2252906000358,127.2252906000358,0.05398369999602437,128.24084050004603,128.9772642000462,[0.2799479166666667],[-0.34375],[1],[0],[0],[1.7780078999930993],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
83,0,83,[0.4479166666666667],[-0.4322916666666667],[1],[0],[0],[2.142150500032585],[None],83,0,83,0,129.059900799999,,10,129.03443870000774,129.059900799999,129.059900799999,0.0568970000022091,130.07369570003357,131.1772167000454,[0.4479166666666667],[-0.4322916666666667],[1],[0],[0],[2.142150500032585],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
84,0,84,[0.36328125],[0.45703125],[1],[0],[0],[2.4211571000050753],['target'],84,0,84,0,131.21950970002217,,5,131.20447390002664,131.21950970002217,131.21950970002217,0.027001800015568733,132.22360960004153,133.62626160000218,[0.36328125],[0.45703125],[1],[0],[0],[2.4211571000050753],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
85,0,85,[-0.3828125],[-0.125],[1],[0],[0],[1.0526772000011988],['target'],85,0,85,0,133.67627680004807,,5,133.65574720001314,133.67627680004807,133.67627680004807,0.029240600008051842,134.69027110002935,134.7091295000282,[-0.3828125],[-0.125],[1],[0],[0],[1.0526772000011988],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
86,0,86,[0.23046875],[0.21223958333333334],[1],[0],[0],[1.4274563000071794],[None],86,0,86,0,134.7876074000378,,10,134.76417390001006,134.7876074000378,134.7876074000378,0.05485010001575574,135.78987840004265,136.1921967000235,[0.23046875],[0.21223958333333334],[1],[0],[0],[1.4274563000071794],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
87,0,87,[-0.03125],[-0.16796875],[1],[0],[0],[1.4083639000309631],['target'],87,0,87,0,136.2761883000494,,10,136.25035380001646,136.2761883000494,136.2761883000494,0.05788000003667548,137.29024990001926,137.6592629000079,[-0.03125],[-0.16796875],[1],[0],[0],[1.4083639000309631],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
88,0,88,[0.2109375],[0.26171875],[1],[0],[0],[1.2633182000136003],['target'],88,0,88,0,137.7544985000277,,10,137.728966100025,137.7544985000277,137.7544985000277,0.06944340001791716,138.7565880000475,138.99288309999974,[0.2109375],[0.26171875],[1],[0],[0],[1.2633182000136003],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
89,0,89,[0.41796875],[-0.4479166666666667],[1],[0],[0],[1.7289665000280365],['target'],89,0,89,0,139.0702910000109,,10,139.04656640003668,139.0702910000109,139.0702910000109,0.05342040001414716,140.07324450003216,140.77607900003204,[0.41796875],[-0.4479166666666667],[1],[0],[0],[1.7289665000280365],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
90,0,90,[-0.024739583333333332],[0.13932291666666666],[1],[0],[0],[1.0575076999957673],['target'],90,0,90,0,140.8337686000159,,5,140.817625900032,140.8337686000159,140.8337686000159,0.041285699990112334,141.84020630002487,141.87579760001972,[-0.024739583333333332],[0.13932291666666666],[1],[0],[0],[1.0575076999957673],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
91,0,91,[-0.42578125],[-0.3658854166666667],[1],[0],[0],[1.4271774999797344],[None],91,0,91,0,141.95864980004262,,10,141.93163810000988,141.95864980004262,141.95864980004262,0.05564779997803271,142.9730081000016,143.3594948000391,[-0.42578125],[-0.3658854166666667],[1],[0],[0],[1.4271774999797344],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
92,0,92,[0.20182291666666666],[0.1796875],[1],[0],[0],[1.850490000040736],['target'],92,0,92,0,143.4504111999995,,10,143.42471069999738,143.4504111999995,143.4504111999995,0.06496309995418414,144.45686710003065,145.27587540005334,[0.20182291666666666],[0.1796875],[1],[0],[0],[1.850490000040736],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
93,0,93,[-0.20052083333333334],[0.09375],[1],[0],[0],[1.0721574000199325],['target'],93,0,93,0,145.31700740003726,,5,145.3026146000484,145.31700740003726,145.31700740003726,0.026534600008744746,146.32346210000105,146.37548960000277,[-0.20052083333333334],[0.09375],[1],[0],[0],[1.0721574000199325],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
94,0,94,[-0.21484375],[-0.23307291666666666],[1],[0],[0],[0.9953206000500359],['target'],94,0,94,0,146.42990060005104,,5,146.4126615000423,146.42990060005104,146.42990060005104,0.03704409999772906,,147.40863180003362,[-0.21484375],[-0.23307291666666666],[1],[0],[0],[0.9953206000500359],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
95,0,95,[-0.18880208333333334],[0.4427083333333333],[1],[0],[0],[1.2962717000045814],['target'],95,0,95,0,147.4872641999973,,10,147.46232900000177,147.4872641999973,147.4872641999973,0.05347610003082082,148.4892538000131,148.7592197000049,[-0.18880208333333334],[0.4427083333333333],[1],[0],[0],[1.2962717000045814],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
96,0,96,[0.08984375],[-0.014322916666666666],[1],[0],[0],[1.4492748999618925],['target'],96,0,96,0,148.8319798000157,,10,148.80962110002292,148.8319798000157,148.8319798000157,0.050101300003007054,149.83963010000298,150.2595672000316,[0.08984375],[-0.014322916666666666],[1],[0],[0],[1.4492748999618925],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
97,0,97,[-0.08984375],[0.033854166666666664],[1],[0],[0],[1.7312241999898106],[None],97,0,97,0,150.35124490002636,,10,150.32779210002627,150.35124490002636,150.35124490002636,0.0679727999959141,151.35605200001737,152.0595839000307,[-0.08984375],[0.033854166666666664],[1],[0],[0],[1.7312241999898106],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
98,0,98,[-0.3854166666666667],[-0.46484375],[1],[0],[0],[1.3087380999932066],[None],98,0,98,0,152.114519499999,,5,152.0993914999999,152.114519499999,152.114519499999,0.039500400016549975,153.12253079999937,153.40876830002526,[-0.3854166666666667],[-0.46484375],[1],[0],[0],[1.3087380999932066],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
99,0,99,[-0.0390625],[0.06380208333333333],[1],[0],[0],[1.7459428000147454],['target'],99,0,99,0,153.50170820002677,,10,153.47863450000295,153.50170820002677,153.50170820002677,0.06954950001090765,154.50583280000137,155.22513880004408,[-0.0390625],[0.06380208333333333],[1],[0],[0],[1.7459428000147454],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
100,0,100,[-0.2760416666666667],[-0.3541666666666667],[1],[0],[0],[0.7390958999749273],[None],100,0,100,0,155.26803160004783,,5,155.2525438000448,155.26803160004783,155.26803160004783,0.027141999977175146,,155.9925559000112,[-0.2760416666666667],[-0.3541666666666667],[1],[0],[0],[0.7390958999749273],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
101,0,101,[0.3763020833333333],[-0.12239583333333333],[1],[0],[0],[1.4246117000002414],['target'],101,0,101,0,156.04934140003752,,5,156.03319400001783,156.04934140003752,156.04934140003752,0.04040450003230944,157.05600250000134,157.45845770003507,[0.3763020833333333],[-0.12239583333333333],[1],[0],[0],[1.4246117000002414],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
102,0,102,[0.4375],[-0.22005208333333334],[1],[0],[0],[1.1653931000037119],['target'],102,0,102,0,157.55019480001647,,10,157.5261906000087,157.55019480001647,157.55019480001647,0.06751610001083463,158.5560403999989,158.69228519999888,[0.4375],[-0.22005208333333334],[1],[0],[0],[1.1653931000037119],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
103,0,103,[-0.3111979166666667],[0.21875],[1],[0],[0],[1.5262793999863788],['target'],103,0,103,0,158.7728410999989,,10,158.7478906000033,158.7728410999989,158.7728410999989,0.05532309995032847,159.7722404000233,160.27479100000346,[-0.3111979166666667],[0.21875],[1],[0],[0],[1.5262793999863788],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
104,0,104,[0.3645833333333333],[0.020833333333333332],[1],[0],[0],[1.3559461999684572],['target'],104,0,104,0,160.3173713000142,,5,160.30103860003874,160.3173713000142,160.3173713000142,0.025994000025093555,161.32213280000724,161.65765870001633,[0.3645833333333333],[0.020833333333333332],[1],[0],[0],[1.3559461999684572],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
105,0,105,[-0.3033854166666667],[-0.12630208333333334],[1],[0],[0],[1.093910999945365],['target'],105,0,105,0,161.73812380002346,,10,161.7130090999999,161.73812380002346,161.73812380002346,0.05513499997323379,162.73930910002673,162.80749680002918,[-0.3033854166666667],[-0.12630208333333334],[1],[0],[0],[1.093910999945365],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
106,0,106,[0.15885416666666666],[0.44140625],[1],[0],[0],[1.4089759000344202],['target'],106,0,106,0,162.86428450001404,,5,162.8485957000521,162.86428450001404,162.86428450001404,0.040829100005794317,163.87236940005096,164.2581895000185,[0.15885416666666666],[0.44140625],[1],[0],[0],[1.4089759000344202],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
107,0,107,[-0.3658854166666667],[0.06640625],[1],[0],[0],[1.184077400015667],['target'],107,0,107,0,164.3450959000038,,10,164.32307939999737,164.3450959000038,164.3450959000038,0.06467520003207028,165.35559079999803,165.5079799000523,[-0.3658854166666667],[0.06640625],[1],[0],[0],[1.184077400015667],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
108,0,108,[0.10416666666666667],[-0.028645833333333332],[1],[0],[0],[0.9425621999544092],[None],108,0,108,0,165.68296100001317,,5,165.54756690002978,165.68296100001317,165.68296100001317,0.03932630002964288,,166.49076390004484,[0.10416666666666667],[-0.028645833333333332],[1],[0],[0],[0.9425621999544092],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
109,0,109,[-0.4869791666666667],[0.453125],[1],[0],[0],[2.437692200008314],['target'],109,0,109,0,166.53805520001333,,5,166.52005730004748,166.53805520001333,166.53805520001333,0.029108499991707504,167.53867810004158,168.95834670000477,[-0.4869791666666667],[0.453125],[1],[0],[0],[2.437692200008314],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
110,0,110,[0.359375],[0.4361979166666667],[1],[0],[0],[1.97171030001482],['target'],110,0,110,0,169.013646300009,,5,168.98533090000274,169.013646300009,169.013646300009,0.026891500048805028,170.02188840002054,170.957655300037,[0.359375],[0.4361979166666667],[1],[0],[0],[1.97171030001482],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
111,0,111,[-0.171875],[-0.3841145833333333],[1],[0],[0],[1.0374223999679089],[None],111,0,111,0,171.00042540003778,,5,170.9856068000081,171.00042540003778,171.00042540003778,0.02773249999154359,172.0051492000348,172.02367720002076,[-0.171875],[-0.3841145833333333],[1],[0],[0],[1.0374223999679089],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
112,0,112,[0.17838541666666666],[-0.037760416666666664],[1],[0],[0],[1.841972700029146],[None],112,0,112,0,172.10732450004434,,10,172.08171080000466,172.10732450004434,172.10732450004434,0.05783350003184751,173.12166670005536,173.92435840005055,[0.17838541666666666],[-0.037760416666666664],[1],[0],[0],[1.841972700029146],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
113,0,113,[0.059895833333333336],[-0.03515625],[1],[0],[0],[2.1074320999905467],['target'],113,0,113,0,174.00806730001932,,10,173.98330240003997,174.00806730001932,174.00806730001932,0.05869239999447018,175.02148029999807,176.09134430001723,[0.059895833333333336],[-0.03515625],[1],[0],[0],[2.1074320999905467],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
114,0,114,[-0.3723958333333333],[0.3567708333333333],[1],[0],[0],[1.7225508999545127],['target'],114,0,114,0,176.13345230004052,,5,176.11799650004832,176.13345230004052,176.13345230004052,0.026339499978348613,177.13851450005313,177.8411400000332,[-0.3723958333333333],[0.3567708333333333],[1],[0],[0],[1.7225508999545127],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
115,0,115,[0.3450520833333333],[-0.44140625],[1],[0],[0],[2.812267100031022],['target'],115,0,115,0,177.89281170000322,,5,177.87785650003934,177.89281170000322,177.89281170000322,0.0364735999610275,178.90470990003087,180.69079010002315,[0.3450520833333333],[-0.44140625],[1],[0],[0],[2.812267100031022],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
116,0,116,[0.3932291666666667],[0.11458333333333333],[1],[0],[0],[1.223195799975656],[None],116,0,116,0,180.731188500009,,5,180.71645970002282,180.731188500009,180.731188500009,0.02547200000844896,181.7384818000137,181.94030480005313,[0.3932291666666667],[0.11458333333333333],[1],[0],[0],[1.223195799975656],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
117,0,117,[-0.3541666666666667],[0.0703125],[1],[0],[0],[1.8222749999840744],[None],117,0,117,0,181.9826157000498,,5,181.96727800002554,181.9826157000498,181.9826157000498,0.026704100018832833,182.98809350002557,183.79019670002162,[-0.3541666666666667],[0.0703125],[1],[0],[0],[1.8222749999840744],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
118,0,118,[0.11848958333333333],[-0.4322916666666667],[1],[0],[0],[2.27728829998523],[None],118,0,118,0,183.86873350001406,,10,183.84541010000976,183.86873350001406,183.86873350001406,0.05501519999234006,184.87115190003533,186.12337970000226,[0.11848958333333333],[-0.4322916666666667],[1],[0],[0],[2.27728829998523],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
119,0,119,[0.4036458333333333],[0.4505208333333333],[1],[0],[0],[2.2270827000029385],['target'],119,0,119,0,186.20553800003836,,10,186.1788490000181,186.20553800003836,186.20553800003836,0.055213999992702156,187.2213805000065,188.40659400000004,[0.4036458333333333],[0.4505208333333333],[1],[0],[0],[2.2270827000029385],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
120,0,120,[0.16927083333333334],[0.2682291666666667],[1],[0],[0],[0.9802507000276819],['target'],120,0,120,0,188.50156000000425,,10,188.47619529999793,188.50156000000425,188.50156000000425,0.0693520000204444,,189.4571379000554,[0.16927083333333334],[0.2682291666666667],[1],[0],[0],[0.9802507000276819],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
121,0,121,[0.20572916666666666],[0.4505208333333333],[1],[0],[0],[1.0615016999654472],['target'],121,0,121,0,189.53565240005264,,10,189.51190910005243,189.53565240005264,189.53565240005264,0.0545255999895744,190.53743630001554,190.57408030005172,[0.20572916666666666],[0.4505208333333333],[1],[0],[0],[1.0615016999654472],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
122,0,122,[-0.23958333333333334],[-0.20442708333333334],[1],[0],[0],[1.173941399960313],[None],122,0,122,0,190.65632520004874,,10,190.6329897000105,190.65632520004874,190.65632520004874,0.05863899999530986,191.67096130002756,191.8075155999977,[-0.23958333333333334],[-0.20442708333333334],[1],[0],[0],[1.173941399960313],[None],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
123,0,123,[-0.4114583333333333],[-0.4348958333333333],[1],[0],[0],[1.6040516999782994],['target'],123,0,123,0,191.8500288000214,,5,191.834817200026,191.8500288000214,191.8500288000214,0.027032500016503036,192.85405220004031,193.43952000001445,[-0.4114583333333333],[-0.4348958333333333],[1],[0],[0],[1.6040516999782994],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
124,0,124,[0.046875],[-0.3919270833333333],[1],[0],[0],[1.1955831999657676],['target'],124,0,124,0,193.51789650000865,,10,193.4943168000318,193.51789650000865,193.51789650000865,0.054607999976724386,194.52078100002836,194.69057000003522,[0.046875],[-0.3919270833333333],[1],[0],[0],[1.1955831999657676],['target'],033335,001,2024-10-10_16h28.07.971,script,2024.2.1post4,60.08795675630589,2024-10-10 16h28.22.150023 +0530,
